705391,7,6,0.05,0.2,0.1,184998,2026-03-22T21:10:07.745-705391-184998
705391,8,6,0.05,0.2,0.1,359190,2026-03-22T21:10:07.745-705391-359190
705391,9,6,0.05,0.2,0.1,590464,2026-03-22T21:10:07.745-705391-590464
705391,10,6,0.05,0.2,0.1,858301,2026-03-22T21:10:07.745-705391-858301
455326,1,6,0.05,0.2,0.1,306470,2026-03-23T11:28:51.539-455326-306470
966580,1,6,0.15,0.2,0.1,151005,2026-03-23T11:29:27.352-966580-151005
232793,1,10,0.05,0.2,0.1,33127,2026-03-23T11:30:27.265-232793-33127
786215,1,10,0.15,0.2,0.1,748485,2026-03-23T11:31:46.861-786215-748485
264819,1,50,0.05,0.2,0.1,94228,2026-03-23T11:32:37.650-264819-94228
717269,1,50,0.15,0.2,0.1,154531,2026-03-23T11:33:37.343-717269-154531
927970,1,6,0.05,0.2,0.1,383000,2026-03-23T11:34:58.681-927970-383000
6266,1,6,0.15,0.2,0.1,528294,2026-03-23T11:35:45.412-6266-528294
91535,1,10,0.05,0.2,0.1,604661,2026-03-23T11:36:25.460-91535-604661
171992,1,10,0.15,0.2,0.1,312015,2026-03-23T11:37:24.489-171992-312015
455326,1,6,0.05,0.2,0.1,306470,2026-03-23T11:41:29.405-455326-306470
966580,1,6,0.15,0.2,0.1,151005,2026-03-23T11:42:06.006-966580-151005
232793,1,10,0.05,0.2,0.1,33127,2026-03-23T11:43:00.501-232793-33127
786215,1,10,0.15,0.2,0.1,748485,2026-03-23T11:44:11.966-786215-748485
264819,1,50,0.05,0.2,0.1,94228,2026-03-23T11:45:00.671-264819-94228
717269,1,50,0.15,0.2,0.1,154531,2026-03-23T11:45:58.343-717269-154531
927970,1,6,0.05,0.2,0.1,383000,2026-03-23T11:47:21.425-927970-383000
6266,1,6,0.15,0.2,0.1,528294,2026-03-23T11:48:04.607-6266-528294
91535,1,10,0.05,0.2,0.1,604661,2026-03-23T11:48:43.531-91535-604661
171992,1,10,0.15,0.2,0.1,312015,2026-03-23T11:49:35.635-171992-312015
215609,1,50,0.05,0.2,0.1,680087,2026-03-23T11:50:21.757-215609-680087
376192,1,50,0.15,0.2,0.1,508870,2026-03-23T11:51:06.716-376192-508870
300010,1,6,0.05,0.2,0.2,832976,2026-03-23T11:51:54.264-300010-832976
904892,1,6,0.15,0.2,0.2,684166,2026-03-23T11:52:40.290-904892-684166
973713,1,10,0.05,0.2,0.2,615415,2026-03-23T11:53:34.358-973713-615415
207944,1,10,0.15,0.2,0.2,329838,2026-03-23T11:54:36.149-207944-329838
604184,1,50,0.05,0.2,0.2,823369,2026-03-23T11:55:28.533-604184-823369
550654,1,50,0.15,0.2,0.2,358279,2026-03-23T11:56:20.069-550654-358279
650047,1,6,0.05,0.2,0.2,901239,2026-03-23T11:57:02.255-650047-901239
436111,1,6,0.15,0.2,0.2,78512,2026-03-23T11:57:45.929-436111-78512
961980,1,10,0.05,0.2,0.2,769929,2026-03-23T11:58:35.966-961980-769929
665579,1,10,0.15,0.2,0.2,596160,2026-03-23T11:59:18.051-665579-596160
735678,1,50,0.05,0.2,0.2,740013,2026-03-23T12:00:01.286-735678-740013
523451,1,50,0.15,0.2,0.2,919401,2026-03-23T12:00:47.463-523451-919401
489213,1,6,0.05,0.2,0.3,715936,2026-03-23T12:01:39.385-489213-715936
319169,1,6,0.15,0.2,0.3,257354,2026-03-23T12:02:30.110-319169-257354
109100,1,10,0.05,0.2,0.3,494675,2026-03-23T12:03:30.092-109100-494675
455024,1,10,0.15,0.2,0.3,939423,2026-03-23T12:04:21.513-455024-939423
187087,1,50,0.05,0.2,0.3,332642,2026-03-23T12:05:10.316-187087-332642
231913,1,50,0.15,0.2,0.3,567008,2026-03-23T12:06:00.413-231913-567008
960170,1,6,0.05,0.2,0.3,390028,2026-03-23T12:06:46.017-960170-390028
174046,1,6,0.15,0.2,0.3,563521,2026-03-23T12:07:32.859-174046-563521
823840,1,10,0.05,0.2,0.3,520499,2026-03-23T12:08:18.582-823840-520499
993018,1,10,0.15,0.2,0.3,390459,2026-03-23T12:09:02.158-993018-390459
824070,1,50,0.05,0.2,0.3,245887,2026-03-23T12:09:44.542-824070-245887
87780,1,50,0.15,0.2,0.3,467437,2026-03-23T12:10:36.130-87780-467437
724234,1,6,0.05,0.2,0.4,760000,2026-03-23T12:11:26.842-724234-760000
778433,1,6,0.15,0.2,0.4,700223,2026-03-23T12:12:21.060-778433-700223
